Id,Id2,Geography,Estimate; Per capita income in the past 12 months (in 2012 inflation-adjusted dollars),Margin of Error; Per capita income in the past 12 months (in 2012 inflation-adjusted dollars)
0500000US26085,26085,"Lake County, Michigan",16790,931
0500000US26087,26087,"Lapeer County, Michigan",23995,606
0500000US26089,26089,"Leelanau County, Michigan",31279,1454
0500000US26091,26091,"Lenawee County, Michigan",22256,474
0500000US26093,26093,"Livingston County, Michigan",32096,614
0500000US26095,26095,"Luce County, Michigan",19016,924
0500000US26097,26097,"Mackinac County, Michigan",21950,897
0500000US26099,26099,"Macomb County, Michigan",26618,249
0500000US26101,26101,"Manistee County, Michigan",22351,875
0500000US26103,26103,"Marquette County, Michigan",23514,726
0500000US26105,26105,"Mason County, Michigan",22494,602
0500000US26107,26107,"Mecosta County, Michigan",19184,570
0500000US26109,26109,"Menominee County, Michigan",21816,700
0500000US26111,26111,"Midland County, Michigan",29564,834
0500000US26113,26113,"Missaukee County, Michigan",20042,632
0500000US26115,26115,"Monroe County, Michigan",25772,463
0500000US26117,26117,"Montcalm County, Michigan",19033,481
0500000US26119,26119,"Montmorency County, Michigan",19546,1100
0500000US26121,26121,"Muskegon County, Michigan",20463,396
0500000US26123,26123,"Newaygo County, Michigan",20926,640
0500000US26125,26125,"Oakland County, Michigan",36372,304
0500000US26127,26127,"Oceana County, Michigan",18868,556
0500000US26129,26129,"Ogemaw County, Michigan",19106,724
0500000US26131,26131,"Ontonagon County, Michigan",21750,1070
0500000US26133,26133,"Osceola County, Michigan",18090,448
0500000US26135,26135,"Oscoda County, Michigan",18136,733
0500000US26137,26137,"Otsego County, Michigan",23594,1011
0500000US26139,26139,"Ottawa County, Michigan",25359,427
0500000US26141,26141,"Presque Isle County, Michigan",22158,946
0500000US26143,26143,"Roscommon County, Michigan",22659,1811
0500000US26145,26145,"Saginaw County, Michigan",22162,314
0500000US26147,26147,"St. Clair County, Michigan",24068,462
0500000US26149,26149,"St. Joseph County, Michigan",20589,506
0500000US26151,26151,"Sanilac County, Michigan",20295,693
0500000US26153,26153,"Schoolcraft County, Michigan",20962,1256
0500000US26155,26155,"Shiawassee County, Michigan",22957,606
0500000US26157,26157,"Tuscola County, Michigan",20611,445
0500000US26159,26159,"Van Buren County, Michigan",22126,1219
0500000US26161,26161,"Washtenaw County, Michigan",32853,443
0500000US26163,26163,"Wayne County, Michigan",22210,164
0500000US26165,26165,"Wexford County, Michigan",20350,729
0500000US27001,27001,"Aitkin County, Minnesota",24593,1598
0500000US27003,27003,"Anoka County, Minnesota",30299,400
0500000US27005,27005,"Becker County, Minnesota",25371,592
0500000US27007,27007,"Beltrami County, Minnesota",21736,657
0500000US27009,27009,"Benton County, Minnesota",24330,739
0500000US27011,27011,"Big Stone County, Minnesota",24614,1542
0500000US27013,27013,"Blue Earth County, Minnesota",24785,974
0500000US27015,27015,"Brown County, Minnesota",26321,1218
0500000US27017,27017,"Carlton County, Minnesota",24420,905
0500000US27019,27019,"Carver County, Minnesota",37119,881
0500000US27021,27021,"Cass County, Minnesota",25097,686
0500000US27023,27023,"Chippewa County, Minnesota",25348,1016
0500000US27025,27025,"Chisago County, Minnesota",27897,836
0500000US27027,27027,"Clay County, Minnesota",24171,549
0500000US27029,27029,"Clearwater County, Minnesota",21876,706
0500000US27031,27031,"Cook County, Minnesota",31713,2643
0500000US27033,27033,"Cottonwood County, Minnesota",23186,1082
0500000US27035,27035,"Crow Wing County, Minnesota",26285,992
0500000US27037,27037,"Dakota County, Minnesota",34702,399
0500000US27039,27039,"Dodge County, Minnesota",28270,1004
0500000US27041,27041,"Douglas County, Minnesota",26778,813
0500000US27043,27043,"Faribault County, Minnesota",24690,905
0500000US27045,27045,"Fillmore County, Minnesota",24859,818
0500000US27047,27047,"Freeborn County, Minnesota",25645,964
0500000US27049,27049,"Goodhue County, Minnesota",28672,727
0500000US27051,27051,"Grant County, Minnesota",26175,1163
0500000US27053,27053,"Hennepin County, Minnesota",37305,348
0500000US27055,27055,"Houston County, Minnesota",26761,854
0500000US27057,27057,"Hubbard County, Minnesota",24739,1335
0500000US27059,27059,"Isanti County, Minnesota",25519,763
0500000US27061,27061,"Itasca County, Minnesota",24170,721
0500000US27063,27063,"Jackson County, Minnesota",27158,1036
0500000US27065,27065,"Kanabec County, Minnesota",21580,683
0500000US27067,27067,"Kandiyohi County, Minnesota",27047,806
0500000US27069,27069,"Kittson County, Minnesota",26184,967
0500000US27071,27071,"Koochiching County, Minnesota",25671,2587
0500000US27073,27073,"Lac qui Parle County, Minnesota",26944,1546
0500000US27075,27075,"Lake County, Minnesota",27670,1376
0500000US27077,27077,"Lake of the Woods County, Minnesota",24456,3646
0500000US27079,27079,"Le Sueur County, Minnesota",27123,625
0500000US27081,27081,"Lincoln County, Minnesota",25533,1162
0500000US27083,27083,"Lyon County, Minnesota",24427,734
0500000US27085,27085,"McLeod County, Minnesota",27644,1133
0500000US27087,27087,"Mahnomen County, Minnesota",19093,1129
0500000US27089,27089,"Marshall County, Minnesota",26719,891
0500000US27091,27091,"Martin County, Minnesota",26066,1209
0500000US27093,27093,"Meeker County, Minnesota",25139,824
0500000US27095,27095,"Mille Lacs County, Minnesota",22146,729
0500000US27097,27097,"Morrison County, Minnesota",23269,748
0500000US27099,27099,"Mower County, Minnesota",24005,623
0500000US27101,27101,"Murray County, Minnesota",26252,874
0500000US27103,27103,"Nicollet County, Minnesota",26343,790
0500000US27105,27105,"Nobles County, Minnesota",21883,933
0500000US27107,27107,"Norman County, Minnesota",24308,840
0500000US27109,27109,"Olmsted County, Minnesota",33934,672
0500000US27111,27111,"Otter Tail County, Minnesota",25561,558
0500000US27113,27113,"Pennington County, Minnesota",24346,1122
0500000US27115,27115,"Pine County, Minnesota",21679,602
0500000US27117,27117,"Pipestone County, Minnesota",23347,1227
0500000US27119,27119,"Polk County, Minnesota",24996,653
0500000US27121,27121,"Pope County, Minnesota",28488,1263
0500000US27123,27123,"Ramsey County, Minnesota",29484,352
0500000US27125,27125,"Red Lake County, Minnesota",23075,820
0500000US27127,27127,"Redwood County, Minnesota",24939,894
0500000US27129,27129,"Renville County, Minnesota",25109,777
0500000US27131,27131,"Rice County, Minnesota",25245,759
0500000US27133,27133,"Rock County, Minnesota",23539,950
0500000US27135,27135,"Roseau County, Minnesota",24427,971
0500000US27137,27137,"St. Louis County, Minnesota",25688,360
0500000US27139,27139,"Scott County, Minnesota",35061,722
0500000US27141,27141,"Sherburne County, Minnesota",27593,701
0500000US27143,27143,"Sibley County, Minnesota",25053,822
0500000US27145,27145,"Stearns County, Minnesota",25702,503
0500000US27147,27147,"Steele County, Minnesota",26831,982
0500000US27149,27149,"Stevens County, Minnesota",27442,4075
0500000US27151,27151,"Swift County, Minnesota",24442,1223
0500000US27153,27153,"Todd County, Minnesota",22217,645
0500000US27155,27155,"Traverse County, Minnesota",27039,1807
0500000US27157,27157,"Wabasha County, Minnesota",27980,1013
0500000US27159,27159,"Wadena County, Minnesota",20164,903
0500000US27161,27161,"Waseca County, Minnesota",25291,1052
0500000US27163,27163,"Washington County, Minnesota",36857,609
0500000US27165,27165,"Watonwan County, Minnesota",24760,1103
0500000US27167,27167,"Wilkin County, Minnesota",24599,1192
0500000US27169,27169,"Winona County, Minnesota",23055,653
0500000US27171,27171,"Wright County, Minnesota",29772,553
0500000US27173,27173,"Yellow Medicine County, Minnesota",24581,789
0500000US28001,28001,"Adams County, Mississippi",17585,1181
0500000US28003,28003,"Alcorn County, Mississippi",19003,993
0500000US28005,28005,"Amite County, Mississippi",17036,1556
0500000US28007,28007,"Attala County, Mississippi",17955,1106
0500000US28009,28009,"Benton County, Mississippi",17504,3037
0500000US28011,28011,"Bolivar County, Mississippi",16716,767
0500000US28013,28013,"Calhoun County, Mississippi",16910,851
0500000US28015,28015,"Carroll County, Mississippi",16508,1863
0500000US28017,28017,"Chickasaw County, Mississippi",16396,1091
0500000US28019,28019,"Choctaw County, Mississippi",17256,1276
0500000US28021,28021,"Claiborne County, Mississippi",12788,1118
0500000US28023,28023,"Clarke County, Mississippi",18559,1150
0500000US28025,28025,"Clay County, Mississippi",18833,1400
0500000US28027,28027,"Coahoma County, Mississippi",15848,1407
0500000US28029,28029,"Copiah County, Mississippi",18327,911
0500000US28031,28031,"Covington County, Mississippi",16947,1170
0500000US28033,28033,"DeSoto County, Mississippi",25073,451
0500000US28035,28035,"Forrest County, Mississippi",20182,1078
0500000US28037,28037,"Franklin County, Mississippi",20527,6726
0500000US28039,28039,"George County, Mississippi",20080,1219
0500000US28041,28041,"Greene County, Mississippi",13820,1119
0500000US28043,28043,"Grenada County, Mississippi",20594,2500
0500000US28045,28045,"Hancock County, Mississippi",22898,1148
0500000US28047,28047,"Harrison County, Mississippi",23378,527
0500000US28049,28049,"Hinds County, Mississippi",20589,503
0500000US28051,28051,"Holmes County, Mississippi",12278,699
0500000US28053,28053,"Humphreys County, Mississippi",12573,919
0500000US28055,28055,"Issaquena County, Mississippi",15241,3189
0500000US28057,28057,"Itawamba County, Mississippi",18457,1082
0500000US28059,28059,"Jackson County, Mississippi",24158,732
0500000US28061,28061,"Jasper County, Mississippi",19115,2117
0500000US28063,28063,"Jefferson County, Mississippi",11771,1448
0500000US28065,28065,"Jefferson Davis County, Mississippi",16780,1506
0500000US28067,28067,"Jones County, Mississippi",20227,840
0500000US28069,28069,"Kemper County, Mississippi",14466,1211
0500000US28071,28071,"Lafayette County, Mississippi",21206,1183
0500000US28073,28073,"Lamar County, Mississippi",26958,1569
0500000US28075,28075,"Lauderdale County, Mississippi",21262,920
0500000US28077,28077,"Lawrence County, Mississippi",19953,1440
0500000US28079,28079,"Leake County, Mississippi",15580,971
0500000US28081,28081,"Lee County, Mississippi",22119,955
0500000US28083,28083,"Leflore County, Mississippi",12972,1214
0500000US28085,28085,"Lincoln County, Mississippi",19964,1370
0500000US28087,28087,"Lowndes County, Mississippi",21593,1126
0500000US28089,28089,"Madison County, Mississippi",32637,987
0500000US28091,28091,"Marion County, Mississippi",17927,1223
0500000US28093,28093,"Marshall County, Mississippi",17784,1108
0500000US28095,28095,"Monroe County, Mississippi",18598,981
0500000US28097,28097,"Montgomery County, Mississippi",15880,1130
0500000US28099,28099,"Neshoba County, Mississippi",19078,1098
0500000US28101,28101,"Newton County, Mississippi",18237,854
0500000US28103,28103,"Noxubee County, Mississippi",12534,811
0500000US28105,28105,"Oktibbeha County, Mississippi",19704,941
0500000US28107,28107,"Panola County, Mississippi",17146,866
0500000US28109,28109,"Pearl River County, Mississippi",20244,881
0500000US28111,28111,"Perry County, Mississippi",17366,1439
0500000US28113,28113,"Pike County, Mississippi",18797,1222
0500000US28115,28115,"Pontotoc County, Mississippi",17745,953
0500000US28117,28117,"Prentiss County, Mississippi",17546,1718
0500000US28119,28119,"Quitman County, Mississippi",13740,1186
0500000US28121,28121,"Rankin County, Mississippi",27051,630
0500000US28123,28123,"Scott County, Mississippi",16774,955
0500000US28125,28125,"Sharkey County, Mississippi",14472,1473
0500000US28127,28127,"Simpson County, Mississippi",18361,961
0500000US28129,28129,"Smith County, Mississippi",20964,2143
0500000US28131,28131,"Stone County, Mississippi",21806,4120
0500000US28133,28133,"Sunflower County, Mississippi",12823,1209
0500000US28135,28135,"Tallahatchie County, Mississippi",13036,802
0500000US28137,28137,"Tate County, Mississippi",20482,1674
0500000US28139,28139,"Tippah County, Mississippi",18875,2273
0500000US28141,28141,"Tishomingo County, Mississippi",18554,1182
0500000US28143,28143,"Tunica County, Mississippi",15051,835
0500000US28145,28145,"Union County, Mississippi",19514,1562
0500000US28147,28147,"Walthall County, Mississippi",16727,1442
0500000US28149,28149,"Warren County, Mississippi",22413,993
0500000US28151,28151,"Washington County, Mississippi",16157,629
0500000US28153,28153,"Wayne County, Mississippi",18039,1415
0500000US28155,28155,"Webster County, Mississippi",19755,1791
0500000US28157,28157,"Wilkinson County, Mississippi",18608,3789
0500000US28159,28159,"Winston County, Mississippi",17828,1454
0500000US28161,28161,"Yalobusha County, Mississippi",17489,1461
0500000US28163,28163,"Yazoo County, Mississippi",14432,874
0500000US29001,29001,"Adair County, Missouri",18331,786
0500000US29003,29003,"Andrew County, Missouri",25821,1097
0500000US29005,29005,"Atchison County, Missouri",25699,1845
0500000US29007,29007,"Audrain County, Missouri",18995,1041
0500000US29009,29009,"Barry County, Missouri",19419,1048
0500000US29011,29011,"Barton County, Missouri",19429,1362
0500000US29013,29013,"Bates County, Missouri",20676,1209
0500000US29015,29015,"Benton County, Missouri",20049,1218
0500000US29017,29017,"Bollinger County, Missouri",18892,1228
0500000US29019,29019,"Boone County, Missouri",26794,708
0500000US29021,29021,"Buchanan County, Missouri",22184,819
0500000US29023,29023,"Butler County, Missouri",19775,747
0500000US29025,29025,"Caldwell County, Missouri",21362,1112
0500000US29027,29027,"Callaway County, Missouri",23863,1092
0500000US29029,29029,"Camden County, Missouri",23851,1268
0500000US29031,29031,"Cape Girardeau County, Missouri",23560,795
0500000US29033,29033,"Carroll County, Missouri",25174,4767
0500000US29035,29035,"Carter County, Missouri",17283,1877
0500000US29037,29037,"Cass County, Missouri",27214,578
0500000US29039,29039,"Cedar County, Missouri",16861,1129
0500000US29041,29041,"Chariton County, Missouri",19338,823
0500000US29043,29043,"Christian County, Missouri",24879,650
0500000US29045,29045,"Clark County, Missouri",19898,1101
0500000US29047,29047,"Clay County, Missouri",29324,381
0500000US29049,29049,"Clinton County, Missouri",24977,984
0500000US29051,29051,"Cole County, Missouri",26688,761
0500000US29053,29053,"Cooper County, Missouri",22663,2203
0500000US29055,29055,"Crawford County, Missouri",17863,948
0500000US29057,29057,"Dade County, Missouri",19244,1497
0500000US29059,29059,"Dallas County, Missouri",18557,1365
0500000US29061,29061,"Daviess County, Missouri",20364,1378
0500000US29063,29063,"DeKalb County, Missouri",16729,1494
0500000US29065,29065,"Dent County, Missouri",18945,1392
0500000US29067,29067,"Douglas County, Missouri",16435,1363
0500000US29069,29069,"Dunklin County, Missouri",17778,799
0500000US29071,29071,"Franklin County, Missouri",24247,797
0500000US29073,29073,"Gasconade County, Missouri",21651,1142
0500000US29075,29075,"Gentry County, Missouri",20206,1125
0500000US29077,29077,"Greene County, Missouri",23637,405
0500000US29079,29079,"Grundy County, Missouri",19470,1046
0500000US29081,29081,"Harrison County, Missouri",19706,1107
0500000US29083,29083,"Henry County, Missouri",22814,1609
0500000US29085,29085,"Hickory County, Missouri",16803,1109
0500000US29087,29087,"Holt County, Missouri",23943,1992
0500000US29089,29089,"Howard County, Missouri",22016,2185
0500000US29091,29091,"Howell County, Missouri",17763,723
0500000US29093,29093,"Iron County, Missouri",18293,1309
0500000US29095,29095,"Jackson County, Missouri",25965,298
0500000US29097,29097,"Jasper County, Missouri",20801,696
0500000US29099,29099,"Jefferson County, Missouri",24873,472
0500000US29101,29101,"Johnson County, Missouri",21375,657
0500000US29103,29103,"Knox County, Missouri",20681,3157
0500000US29105,29105,"Laclede County, Missouri",19788,816
0500000US29107,29107,"Lafayette County, Missouri",23679,573
0500000US29109,29109,"Lawrence County, Missouri",19399,1365
0500000US29111,29111,"Lewis County, Missouri",19230,1105
0500000US29113,29113,"Lincoln County, Missouri",22347,594
0500000US29115,29115,"Linn County, Missouri",20968,1875
0500000US29117,29117,"Livingston County, Missouri",20543,1124
0500000US29119,29119,"McDonald County, Missouri",17429,1123
0500000US29121,29121,"Macon County, Missouri",19857,830
0500000US29123,29123,"Madison County, Missouri",17253,1204
0500000US29125,29125,"Maries County, Missouri",21883,1492
0500000US29127,29127,"Marion County, Missouri",22168,1298
0500000US29129,29129,"Mercer County, Missouri",20633,1671
0500000US29131,29131,"Miller County, Missouri",19266,978
0500000US29133,29133,"Mississippi County, Missouri",15375,1056
0500000US29135,29135,"Moniteau County, Missouri",19599,797
0500000US29137,29137,"Monroe County, Missouri",19888,1055
0500000US29139,29139,"Montgomery County, Missouri",20297,921
0500000US29141,29141,"Morgan County, Missouri",18113,964
0500000US29143,29143,"New Madrid County, Missouri",20282,1696
